id,appointment_id,name,price,loyalty_points
11911e19-0837-43de-a796-7574c89d25c1,a1e6f7c9-1a7c-4f9e-a24b-253aef326e69,Shampoo,19.5,20
f30ed82f-5ab3-4747-a83d-b91f8975457f,77bac4b3-e938-401a-bed0-696f1d0490bb,Conditioner,10.0,10
519ed16d-5f1e-4e5e-bb94-99badf0b6389,77bac4b3-e938-401a-bed0-696f1d0490bb,Shampoo,19.5,20
8d2ebf9b-2e6c-46f5-9f3f-ce60f89ceff7,ccd3410f-b8b7-4c06-97c6-f0f9d5183e03,Hairspray,12.5,10
914ee030-e41e-4bef-a373-be6a79fa6011,3d9d8476-5fb6-411a-8db6-0657c1f7077d,Shampoo,19.5,20
82ec75c9-1af8-43f6-b471-d02b1a5f7102,b9b29e37-9136-481c-81ce-d883e5b15012,Lip Gloss,32.0,15
a0d8d7d4-6584-4147-9b84-2393d9ee0b4c,a89db7e7-93ba-4dca-bb82-9089959b9f1c,Hairspray,12.5,10
a4e786e1-f7eb-4f9e-90e1-6556f716ef38,a89db7e7-93ba-4dca-bb82-9089959b9f1c,Hairspray,12.5,10
b2d75056-ef54-4bf7-8ba3-1ca5e3c3c508,d4c22708-ce71-40a2-88a4-c305d21aa408,Anti Ageing Cream,15.0,15
3ab45ad4-2835-4a07-9bc5-c7af60020eeb,a84d1981-142a-46de-88e2-569ec5201add,Mascara,20.0,10
bdf17456-6b42-41d8-b958-2943c449cfca,a84d1981-142a-46de-88e2-569ec5201add,Body Lotion,40.0,40
1604074a-6799-449b-8d1d-8c6a82b56d86,62d6956d-1c7d-447b-8d3d-94745caac7af,Moistureiser,30.0,30
aecd9867-3aae-44c0-9a3e-b70d5fe985e3,3941b8eb-dea3-44f8-aa41-a2370b1fe1db,Lip Gloss,32.0,15
8ec60319-9a1e-40ed-bd82-b697d6a9d2e4,7525e4a4-dce3-4379-be27-89a8b99c2c9a,Body Wash,11.0,10
fab65fa7-fed7-43c5-8b44-83fef891f03c,19c38228-ce69-45b5-9557-0c4b16e993c5,Foundation,25.0,10
acfc1241-25be-4ab3-9c37-96f6b1a5ebd6,d3749667-7394-4309-a1a9-cd51f1bcf3a4,Styling Gel,21.5,20
21d3a2b9-a08a-4597-ab88-01d6c936f9ad,9bdc5be9-3d69-4044-92c7-2717d4c626b7,Anti Ageing Cream,15.0,15
97e67744-00ed-4114-acae-5854c7844028,9bdc5be9-3d69-4044-92c7-2717d4c626b7,Cleanser,20.0,20
86dc1761-b606-4a36-9c1b-9b0c35606c50,2bcadf7e-aed9-4418-b477-6405ce00d54d,Cleanser,20.0,20
5676f454-9f6f-4227-8ce1-377915951293,2bcadf7e-aed9-4418-b477-6405ce00d54d,Styling Gel,21.5,20
0a0d014d-4296-4b03-b7d8-484091df53f3,31df448a-53c1-4899-9743-8c15811e713b,Anti Ageing Cream,15.0,15
0a66e8ae-c0ec-405a-88ba-170c84a64e39,31df448a-53c1-4899-9743-8c15811e713b,Mascara,20.0,10
8b185011-fe0a-41ce-8ffb-be2add8b657c,6c05cf0d-0038-4ccf-9cc9-7a997f16baf9,Styling Gel,21.5,20
99ec5a71-702c-4326-ae1b-e861b1b9f202,9cd3a023-36fb-4d2f-880a-f223a96423e3,Mascara,20.0,10
8bd1268e-2f9d-4783-aff7-a1fd7b4affbc,9cd3a023-36fb-4d2f-880a-f223a96423e3,Body Wash,11.0,10
351472ec-2f09-4433-b1f5-56ffe37942a4,988a7943-00aa-43bf-8a58-319309c995ef,Mascara,20.0,10
6d365c14-5762-4f19-8fe9-62dfa1fcaa5d,988a7943-00aa-43bf-8a58-319309c995ef,Shampoo,19.5,20
7cc7a2d1-742f-4b40-b79a-a4ab237f4b7a,fdd6cc4c-eeea-4805-a5b4-5191a420ab49,Hairspray,12.5,10
a5502c67-eb99-4369-842f-8f9791c8b253,e486bf2f-64e7-47b6-a61c-4ff7048552a2,Hand Gel,17.0,15
ada5b51f-c768-459d-a844-9e3f6fdd7e93,e486bf2f-64e7-47b6-a61c-4ff7048552a2,Lip Gloss,32.0,15
869bb467-7e2b-4c50-8b20-90ebc80ce41c,e42389b4-ed0c-496c-bc00-88168507248f,Styling Gel,21.5,20
adb57743-64cb-4838-9d35-3b5dcddeff28,a2e0ea6b-0e0c-46c5-9a0e-daf5c8ad1c49,Conditioner,10.0,10
5b8ba943-ae17-4c02-8d1f-8bc80b91361a,a2e0ea6b-0e0c-46c5-9a0e-daf5c8ad1c49,Body Lotion,40.0,40
87b7df5a-eaa5-44fc-89eb-d9c1fab78071,8094a3e0-c885-425f-823a-1c3e0fceda16,Body Wash,11.0,10
fe86aa1a-8afb-490a-8c55-5996b93b65d4,6de33aec-d36c-4f53-8700-a15b6c5ba8ef,Styling Gel,21.5,20
244b4879-bbe7-46bc-a62e-e411028a0110,6de33aec-d36c-4f53-8700-a15b6c5ba8ef,Lip Gloss,32.0,15
0c5421c9-9133-4515-895e-56676ff50190,63df7847-ca5c-4ae6-8b96-0dd4c762b7b8,Hairspray,12.5,10
2f570ad7-1ad5-4bc2-9079-47eb938c0ad5,63df7847-ca5c-4ae6-8b96-0dd4c762b7b8,Styling Gel,21.5,20
235111a6-8bf9-4377-bdd0-9fd2a86c2957,b02fc2fe-3c44-4b60-b629-7efa6549087e,Foundation,25.0,10
efff6465-6bd0-4a70-8b48-986a2a079d6a,ed5be303-7e50-41f4-88b3-7f5d3f23a18c,Shampoo,19.5,20
fc0b6c5c-2821-4037-8af9-1860786208dd,ed5be303-7e50-41f4-88b3-7f5d3f23a18c,Shampoo,19.5,20
ef32f45d-32fc-4e7d-9144-cf48a8a19e53,81636e14-4431-47de-9e6f-7659983e4ff7,Shampoo,19.5,20
279a42a6-e47f-4ca9-b2c1-6036e5cba1c0,e7450ec0-5b52-4c72-afc8-9b11381e4421,Cleanser,20.0,20
6a5915ae-8dc4-430e-ae03-f2924e54dbaa,e30dd578-ea5f-4618-bca1-c3950e2e22d0,Lip Gloss,32.0,15
0d727f41-3d76-4598-85fa-817840d8e401,e30dd578-ea5f-4618-bca1-c3950e2e22d0,Body Lotion,40.0,40
6937ac29-6c95-401c-a3fa-b926accac62b,045e2eec-bdf9-457d-ab7e-63e34098721c,Foundation,25.0,10
66b57f72-61be-4ea3-8673-1237cec67dbd,045e2eec-bdf9-457d-ab7e-63e34098721c,Styling Gel,21.5,20
7ee43e8d-52af-4229-8f28-22d5f15b52d3,6f7c11ab-4705-4e2b-b32c-94df3ba97d65,Mascara,20.0,10
1c531a80-3400-4880-9289-dd89b5eef5f3,11dd5425-85b8-4e46-8bea-adcafa78d619,Moistureiser,30.0,30
84b56560-bd9f-4633-ae33-5b3f09a5cd61,4de6ca39-53f3-4c4d-99fc-dd3fbb094aa1,Cleanser,20.0,20
56df8b5d-2e3c-4ec9-a83c-2089cc11b143,4de6ca39-53f3-4c4d-99fc-dd3fbb094aa1,Foundation,25.0,10
5c7d11be-d17c-468a-b963-bd76660a76a1,ad2656d8-0509-4664-9b67-4005b9c6865b,Mascara,20.0,10
eaf15f44-2daa-49fe-8572-83f4fc69a8cb,ad2656d8-0509-4664-9b67-4005b9c6865b,Body Wash,11.0,10
0dcf63a5-ca77-4eba-b68b-0c085346fb2a,f52e9dd0-bfd6-43f1-82e2-94ef42dc314d,Hairspray,12.5,10
e2ce4406-0c05-4d23-b9b8-d2593b4be14b,76ab4b6f-5a4a-4a02-85a4-4d604258b60a,Conditioner,10.0,10
e0d18c68-6fd3-413e-a0fd-0a287e428a03,211e4b8e-128a-430b-a2d3-0cf72d7c12d3,Mascara,20.0,10
b600deb3-791c-474f-8c78-c9b355299d9c,211e4b8e-128a-430b-a2d3-0cf72d7c12d3,Body Wash,11.0,10
219b0f13-e2db-413f-9b85-4751e10d5bea,132bd839-14c1-4764-a20c-cc9216eee7e6,Styling Gel,21.5,20
14d0a8fd-92c7-4a7d-9d0e-e594f9981c81,132bd839-14c1-4764-a20c-cc9216eee7e6,Foundation,25.0,10
0b697055-7a97-4ea1-89ed-f32ffd6dc686,f701307c-c65e-43e8-9d95-4ad634e5581f,Shampoo,19.5,20
21260f99-d7cc-4248-8d5f-eb92aab93b58,f701307c-c65e-43e8-9d95-4ad634e5581f,Foundation,25.0,10
8ca9ab1c-7b1e-4809-aa9c-75bece9d372f,b92fa3fc-ffc1-47f1-91b4-a26121fdb692,Hand Gel,17.0,15
1e528c4b-1e3b-45ff-92a2-20ab68e8d5e6,b92fa3fc-ffc1-47f1-91b4-a26121fdb692,Body Lotion,40.0,40
3a7b96a5-c08d-4394-8cd9-46d7a1a9c85a,d43ad8cc-a57f-41bc-a99e-4ca139acbf74,Foundation,25.0,10
6535221a-a8e3-43a9-a311-ff1ff7a0b4a4,d43ad8cc-a57f-41bc-a99e-4ca139acbf74,Foundation,25.0,10
544238b5-523f-40db-994f-e12e897306e1,6214f896-c9a1-49a2-aa47-907c35b85f34,Lip Gloss,32.0,15
5235a1db-2f08-4792-81a2-1d9130bb0c18,6214f896-c9a1-49a2-aa47-907c35b85f34,Shampoo,19.5,20
f83788db-23a3-4816-8d9b-3e9a2470a66d,537fbe5e-9695-405e-bade-eb7fa4464440,Conditioner,10.0,10
3af0cea9-5a75-4813-a648-94f78104d03d,537fbe5e-9695-405e-bade-eb7fa4464440,Hand Gel,17.0,15
cc71740a-96dc-4f00-b47e-a1f28a5d79dd,667ff36d-4d01-4e4a-b451-9a51f43e2876,Body Wash,11.0,10
50af99f7-4437-4110-916f-d7acb747a5c0,667ff36d-4d01-4e4a-b451-9a51f43e2876,Hairspray,12.5,10
a64e4303-6393-4834-9a74-55e89a80a0f0,ec63698f-df31-47e5-8918-e31a1d374bfe,Styling Gel,21.5,20
b51d0970-6310-47c1-b070-bbfdbe507ac1,ec63698f-df31-47e5-8918-e31a1d374bfe,Hairspray,12.5,10
10d349a2-8fc3-47e3-8650-ebebd2d37f12,c3df8753-ec58-4f95-9955-bee2461fee2d,Body Wash,11.0,10
398f854d-7d67-4e30-9e11-267b87bf8eaa,c3df8753-ec58-4f95-9955-bee2461fee2d,Foundation,25.0,10
ce6a61f3-c4ac-4406-9c0e-19e2353dc077,ab556557-832e-42b1-b2a4-e437e612c804,Hairspray,12.5,10
743d8055-9384-4638-a9d0-09e2b436aa0b,ab556557-832e-42b1-b2a4-e437e612c804,Body Lotion,40.0,40
a900f8e5-9001-4008-94e4-e75b97c55fa4,eea9f177-b400-443d-80d9-6617e495b1f8,Lip Gloss,32.0,15
e99b6434-1154-484d-9421-ad39f1d895ec,eea9f177-b400-443d-80d9-6617e495b1f8,Lip Gloss,32.0,15
cdb79054-68b5-4d11-a4a6-7d43b5ddff3e,b5e5b581-8b58-4431-ad4c-29464a678b0e,Shampoo,19.5,20
be5ac846-6ce8-4233-9c0f-4ce8914ad4c0,3792ec37-28a0-407c-b269-65ad7c0bb5c5,Hairspray,12.5,10
382fc539-5790-4f8f-bdde-0d5da47c7014,3792ec37-28a0-407c-b269-65ad7c0bb5c5,Mascara,20.0,10
d1539503-e6a3-48bc-9195-7e19d3c7be68,7dd5ddf3-c2b7-4934-882a-016abc3fb37a,Moistureiser,30.0,30
d1b67b89-1318-4159-8f8c-e7f8f10cae20,7dd5ddf3-c2b7-4934-882a-016abc3fb37a,Shampoo,19.5,20
34151a4f-4670-423a-be16-8805ffe3bae5,3e242e33-2bc2-45c8-9153-80f778d7932b,Mascara,20.0,10
52f3ef6a-05af-4d72-8e2e-3edb78c12c16,3e242e33-2bc2-45c8-9153-80f778d7932b,Mascara,20.0,10
a6367dd9-8921-4f87-99f5-0cf75c52b99f,41bfebf5-8693-4541-a1d1-a8db64f22f02,Foundation,25.0,10
9566f56b-c8b3-4c33-87e6-30b0cbcd669a,0908e3f5-2b99-4a56-b589-0cbbb7750160,Foundation,25.0,10
6bc54b54-ff04-4159-a6b0-f612536be8e2,0908e3f5-2b99-4a56-b589-0cbbb7750160,Body Wash,11.0,10
6a9c5cbb-70d6-4558-8ad3-1e3080a51080,ba2055a4-d3e9-4e97-8254-0fd47568f79d,Hand Gel,17.0,15
4229ba25-f34c-4123-bb21-409c247c7fa1,914d44aa-a1fc-41b6-94cb-680d2ecf23a5,Hairspray,12.5,10
ca7597b5-2f9b-4b5b-9396-b2e8c9549e92,914d44aa-a1fc-41b6-94cb-680d2ecf23a5,Shampoo,19.5,20
de472818-3126-4bad-a77b-43cf59cd6b84,631426dc-5679-4d29-87ee-c8bc3168d6c3,Anti Ageing Cream,15.0,15
3648bbca-9fe4-45a2-851c-51ce851865a8,2a3dce95-5516-4725-8f9f-dc439a7664aa,Body Lotion,40.0,40
c6a6e013-040e-4299-95a5-1259ab5ef3e2,2a3dce95-5516-4725-8f9f-dc439a7664aa,Lip Gloss,32.0,15
882215f3-a82e-4851-978b-e7fa3d5b5397,41e391f7-28b0-4f39-9ecf-2730e1db2f8d,Hand Gel,17.0,15
e1b375ac-28fd-40b3-9857-fa3e8c489e8c,41e391f7-28b0-4f39-9ecf-2730e1db2f8d,Anti Ageing Cream,15.0,15
8cc0c54c-11d1-421b-94ba-4abf5d634e23,68133587-ece7-4491-9764-c46a616db09e,Body Wash,11.0,10
7bfab3cb-b8ab-44f2-a826-61ea532fb83a,68133587-ece7-4491-9764-c46a616db09e,Conditioner,10.0,10
eab2f52c-a67e-4de6-b4d2-a274f443a6e8,541ed368-131f-4a44-97a6-b7dc628ac601,Lip Gloss,32.0,15
f5ef3b5b-1a92-4ba3-a688-5322a9b192c5,4fc8cf8e-2462-4c21-bcf2-abee68b7fc88,Hairspray,12.5,10
3297c9d9-0228-4abf-8388-bd23c5987780,9a0f7ff8-b9ce-4683-a003-f43c23e6ac61,Hand Gel,17.0,15
5e274eee-98ae-4ceb-bc47-0dddbdeff854,4c859c1f-712c-4010-9f28-4c1d5c62906e,Body Lotion,40.0,40
05d059e8-d2d3-45e9-b16b-eb25776a0a1d,e3f6cfd4-b70b-47fb-86f3-5280dfc8abfe,Hand Gel,17.0,15
654a0c2b-a144-48cb-a33a-413e14acff71,e3f6cfd4-b70b-47fb-86f3-5280dfc8abfe,Styling Gel,21.5,20
7991ac28-57dc-41ce-84fe-5786ec71d783,e2ec2446-6769-4d62-a3b9-d500ea90d8c1,Hand Gel,17.0,15
7480c1b3-b6bd-4d44-8525-97fd3d178bc5,e2ec2446-6769-4d62-a3b9-d500ea90d8c1,Body Wash,11.0,10
9092871c-4d24-434f-99db-da0ab949ba1d,fb04de1d-d5b9-429f-8d2a-70392e16e29c,Hairspray,12.5,10
7132f200-87d4-45b6-9801-50af45648390,076c845b-7424-41e4-bd03-bce874e57c45,Hand Gel,17.0,15
f453afa1-9c38-4f72-a21e-39275b8ec3b4,076c845b-7424-41e4-bd03-bce874e57c45,Hairspray,12.5,10
8d77471f-7204-421a-93c8-61efe587f747,6c5b4a26-1cd6-4cbd-83f7-0128884a86e5,Body Wash,11.0,10
db0091aa-1ef5-4fde-b18f-5628e680d934,51cc1514-b417-4f76-913d-d4381907d973,Mascara,20.0,10
b4f4ae8f-e1cb-42d5-b291-2b457a94723d,897d70d9-9b9b-4d4f-9c9e-1f61e2181523,Styling Gel,21.5,20
e6ee6246-9f41-4957-aae7-43cb6dd9ff4b,897d70d9-9b9b-4d4f-9c9e-1f61e2181523,Styling Gel,21.5,20
72039384-34c2-45ad-b1d8-233094123dcf,5f6065b1-1d35-4091-8fdf-6eef2ebff131,Body Wash,11.0,10
1f22db44-750f-4552-8ebc-cb91460153ad,2d5d95e2-64a4-4b8d-9ded-74bd78c6959f,Foundation,25.0,10
7b0418c4-4b24-4025-9505-89b66337f35b,1d971c15-9ddd-4b38-9740-b800479d9223,Cleanser,20.0,20
364f098b-c2e0-4375-b245-a8267800f5d9,1d971c15-9ddd-4b38-9740-b800479d9223,Lip Gloss,32.0,15
0f7a13ca-ce48-4f72-8089-5f18d24fec6e,c09c2011-f62e-4fea-9559-ae8b2b3f48f2,Moistureiser,30.0,30
abcdb6c2-d4ad-4ee9-8195-8a27d7d00939,c09c2011-f62e-4fea-9559-ae8b2b3f48f2,Hand Gel,17.0,15
55867807-b413-4802-9288-d816d05eee77,2a531024-5e83-4f64-8122-886faa831d46,Body Wash,11.0,10
dc817c32-b13b-478c-990e-3dbfaaaa6421,9e5245c6-8d54-4b97-9997-93c7ac1b8b83,Body Lotion,40.0,40
513f1444-6116-48d2-b86f-1adbb2e51567,9e5245c6-8d54-4b97-9997-93c7ac1b8b83,Body Lotion,40.0,40
66f559f5-89ea-49a2-b83b-cf482a02e699,69c991dc-2a63-45f6-9834-c1a833b551e4,Shampoo,19.5,20
cfc38464-b9a5-44b6-9cf2-6ca8d0fa26a3,69c991dc-2a63-45f6-9834-c1a833b551e4,Moistureiser,30.0,30
c43a8359-bb80-4248-a371-0cade40f1f2f,89ae9633-38ba-484d-8952-7fd95ef7c071,Body Wash,11.0,10
9355542f-090c-446a-b6f3-9adb711db667,77cb0dba-69ca-4838-be2d-dcc92d1cfc43,Hand Gel,17.0,15
30550930-d69f-40e4-af80-c934e1d8f2c6,58d87032-7516-4be7-9973-bc00dd5af863,Shampoo,19.5,20
39e46998-e70b-4e2a-a4af-e8d8d96162e1,9176251e-2a01-4ee8-8f39-bb9303445a52,Body Wash,11.0,10
5e090618-9fae-48a4-b471-fd278bbf23e7,380b5bc1-6c97-4f55-b7b1-8e725ac0b7d9,Body Wash,11.0,10
49b8d64a-ad54-4578-94e3-1c340c5ba580,380b5bc1-6c97-4f55-b7b1-8e725ac0b7d9,Hand Gel,17.0,15
abad7063-d9c8-4945-bb34-7acefe9b92e1,02869a92-e698-4e60-9026-608c87a6b6b4,Body Wash,11.0,10
e03f1ca7-0b12-4db0-b243-d9761a620d11,02869a92-e698-4e60-9026-608c87a6b6b4,Styling Gel,21.5,20
39faad39-2256-4a6c-b3bb-840bac143540,343b1028-6757-4d2d-9268-c8e6c3ef69a1,Mascara,20.0,10
54491cca-5dc5-4c11-bbaa-ce0d11895103,343b1028-6757-4d2d-9268-c8e6c3ef69a1,Mascara,20.0,10
ead27b29-da02-44f2-a9dc-ecd151eda625,7e2db5f4-60bc-4549-ac8a-d9b6dcc3072d,Hand Gel,17.0,15
7488e4ca-9457-473a-9223-124637c95a2a,7e2db5f4-60bc-4549-ac8a-d9b6dcc3072d,Body Lotion,40.0,40
7f967fb6-e75e-472c-8113-a46fc2b9b7fc,f41caa74-c91b-4c2b-a07c-ce4907168900,Body Wash,11.0,10
ebe5acba-320e-4c34-98d9-ee903bbd084a,f41caa74-c91b-4c2b-a07c-ce4907168900,Mascara,20.0,10
8468858d-e677-4d06-9fbd-57736e1969f8,3aaa7cf8-0691-4257-8e93-173216343162,Body Wash,11.0,10
6a6a5b6d-5c2a-42eb-a5cc-3164ac5877d7,bf364185-ee76-48c4-90dc-6700a4071ad1,Lip Gloss,32.0,15
1b1d34d5-73a0-41bb-a51a-6f16a70676cf,8926773c-ea35-4314-880f-682ff8501cf9,Styling Gel,21.5,20
e387f146-c662-4ede-87f2-e637b741b7b6,7f239165-37f4-49c7-b8b4-d19d506b6448,Conditioner,10.0,10
ab28066d-b395-4c29-821c-c34ce07581a3,7f239165-37f4-49c7-b8b4-d19d506b6448,Cleanser,20.0,20
07eaaa4a-d432-410d-ae09-b5be66c126ad,00906efb-7350-49cc-b13e-a760c9917c50,Body Lotion,40.0,40
9b9a0db1-b9a1-4e31-a0e3-1e2dbe15c5ec,6627cf93-f163-44fb-8657-427332330a64,Styling Gel,21.5,20
b5d374fe-707a-44ab-b1f0-8eb36f3385b4,46ca1890-d757-4067-8509-39db48ebbd91,Foundation,25.0,10
fa0f1a23-a896-4d3c-b82c-8f408c31e0a4,c2329081-f452-42c5-8f58-bd5630d5eb35,Conditioner,10.0,10
ecd4a9a4-36b3-4c98-a171-25b8370ca8c4,1af20c4e-e372-4285-a08d-09b037f775f4,Body Wash,11.0,10
e162c835-64c1-4f29-9f12-efaa1fd8da33,02c3a674-de17-4fb8-b3ad-732a6af4b04c,Styling Gel,21.5,20
46452d17-2ec8-4c0b-9a10-f1bc1ca62209,02c3a674-de17-4fb8-b3ad-732a6af4b04c,Hand Gel,17.0,15
660201cc-0f33-4f5b-9fbb-82cf925c1795,f9acfc07-2c45-4ed4-9203-5eb81790fd65,Body Lotion,40.0,40
c2e177b4-dad8-476e-a012-5a7f22a329b0,f9acfc07-2c45-4ed4-9203-5eb81790fd65,Hand Gel,17.0,15
e008868e-c82e-4fd6-80b2-e3d07ae8dbd2,bf676cf1-9437-4747-bb9f-690783939fb1,Anti Ageing Cream,15.0,15
39207e73-7a25-4760-afc4-554ad4fed568,bf676cf1-9437-4747-bb9f-690783939fb1,Lip Gloss,32.0,15
ccaca813-64a6-4bec-9db7-3400e52f9a81,e6907e93-5104-429f-8191-982c5ccad295,Moistureiser,30.0,30
550f5858-c413-403f-8286-74e78fff41cd,e6907e93-5104-429f-8191-982c5ccad295,Styling Gel,21.5,20
bf1a62ff-a5bf-424b-a9bd-e87342d86448,8c3d4f68-fca2-4cc8-90a5-8b867bda944f,Cleanser,20.0,20
3a8fa4e4-9b84-492f-b70c-c7ffdb27dc1e,0d096c4a-c72b-4f10-8ff7-adff0f470e90,Anti Ageing Cream,15.0,15
36d2a637-eb12-4ef6-8ff6-7f0c5c2cd1a6,0d096c4a-c72b-4f10-8ff7-adff0f470e90,Anti Ageing Cream,15.0,15
9a248233-5936-4f76-8f87-c0f59c5a762e,df8d4cdf-576e-41f1-ace2-b27cc3283cb4,Anti Ageing Cream,15.0,15
21035cb5-6215-429a-87de-9e92e8b3d9fd,8037088e-a9ad-4a71-95b4-d0ce3e088c15,Anti Ageing Cream,15.0,15
4ef2da5f-47e2-4b81-8d4c-42461943cdbe,8037088e-a9ad-4a71-95b4-d0ce3e088c15,Foundation,25.0,10
8ca812e7-4997-41df-9c38-eae49e7dd330,8004ac64-f428-4561-82e8-436bcb918bf2,Anti Ageing Cream,15.0,15
61697594-9d23-4256-bdaa-8befe3a7e0ba,997c12f1-ba1b-4f7c-aaca-d08a1c90f41c,Hand Gel,17.0,15
187def47-f9cb-41a3-9041-e2c7d2130e6e,67ce894a-9625-4ab7-8b91-17d83fb3fd10,Body Wash,11.0,10
9267203b-b66f-4188-bc66-0472451b88bb,67ebe503-3fde-4d91-aba3-45900687dd7c,Body Lotion,40.0,40
e0035beb-9123-4679-b09a-f24151efa86e,487a95ac-07fe-4d38-bfaa-5529da098fd5,Mascara,20.0,10
852aa7ae-6e7a-40f6-aed0-05f37ad26148,a97e7b0a-66df-4e70-991b-52e4e4cb9958,Styling Gel,21.5,20
7859993b-228b-4672-8e72-b22844545ed0,a97e7b0a-66df-4e70-991b-52e4e4cb9958,Conditioner,10.0,10
7444cee4-ce1f-4bd9-b159-c04f100f34a2,e6c919e2-e6cc-4e38-b589-272fb87ebf02,Conditioner,10.0,10
